symbol,direction,setup_type,entry_price,sl_price,tp_price,confidence,entry_time,exit_time,exit_price,exit_reason,pnl_pips,rr_achieved,killzone,htf_bias,sniper_passed,sniper_skip_reason,partial_taken,trail_count,be_applied,peak_r
USDJPY,SELL,CONTINUATION_OB,152.91800,152.91610,151.56763,0.880,2025-02-05 14:40,2025-02-05 15:00,152.91610,TRAILED_SL,1.99,0.04,NY_OPEN,SELL,True,,True,1,True,0.00
USDJPY,SELL,CONTINUATION_OB,152.74400,153.09000,150.87163,0.880,2025-02-05 15:10,2025-02-05 15:55,153.09000,SL_HIT,-34.60,-0.55,LONDON_CLOSE,SELL,True,,False,1,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,191.57800,191.60300,192.01000,0.850,2025-02-05 15:30,2025-02-05 16:00,191.60300,TRAILED_SL,2.50,0.15,LONDON_CLOSE,SELL,True,,False,1,True,1.41
USDJPY,SELL,CONTINUATION_OB,152.31600,152.31565,150.09149,0.880,2025-02-06 07:00,2025-02-06 07:35,152.31565,TRAILED_SL,0.37,0.00,LONDON_OPEN,SELL,True,,True,2,True,0.00
GBPUSD,SELL,FVG_CONTINUATION,1.24910,1.24909,1.24210,0.830,2025-02-06 07:00,2025-02-06 08:35,1.24909,TRAILED_SL,0.58,0.02,LONDON_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,SELL,LH_LL_CONTINUATION,1.24830,1.24668,1.24650,0.850,2025-02-06 09:00,2025-02-06 10:10,1.24668,TRAILED_SL,10.80,40.00,LONDON_OPEN,BUY,True,,True,3,True,79.63
USDJPY,SELL,CHOCH,152.38400,152.11900,150.34453,0.920,2025-02-06 15:10,2025-02-06 17:00,152.11900,TRAILED_SL,21.85,0.27,LONDON_CLOSE,SELL,True,,True,2,False,0.00
GBPUSD,SELL,CONTINUATION_OB,1.23936,1.24164,1.22194,0.880,2025-02-06 16:05,2025-02-06 17:15,1.24164,SL_HIT,-22.80,-0.39,LONDON_CLOSE,BUY,True,,False,1,False,0.00
GBPUSD,BUY,CHOCH,1.24384,1.24552,1.25482,0.920,2025-02-07 09:15,2025-02-07 12:40,1.24552,TRAILED_SL,11.40,0.26,LONDON_OPEN,NEUTRAL,True,,True,4,True,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.24536,1.24466,1.25127,0.850,2025-02-07 13:45,2025-02-07 14:25,1.24466,SL_HIT,-7.00,-0.21,NY_OPEN,NEUTRAL,True,,False,1,False,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.24470,1.24483,1.25061,0.850,2025-02-07 14:25,2025-02-07 15:35,1.24483,TRAILED_SL,13.96,10.50,NY_OPEN,NEUTRAL,True,,True,0,True,0.00
USDJPY,SELL,LIQUIDITY_SWEEP_REVERSAL,151.74400,151.57300,149.69047,0.990,2025-02-07 15:40,2025-02-07 17:00,151.57300,TRAILED_SL,20.70,0.25,LONDON_CLOSE,SELL,True,,True,3,True,0.00
GBPUSD,SELL,LIQUIDITY_SWEEP_REVERSAL,1.24365,1.24475,1.22648,0.850,2025-02-07 15:40,2025-02-07 17:45,1.24475,SL_HIT,-11.00,-0.16,LONDON_CLOSE,NEUTRAL,True,,False,1,False,0.00
USDJPY,SELL,CONTINUATION_OB,151.31000,151.68200,147.91052,1.000,2025-02-07 17:00,2025-02-07 17:35,151.68200,SL_HIT,-37.20,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
GBPUSD,BUY,FVG_CONTINUATION,1.24031,1.24107,1.24751,0.830,2025-02-10 12:05,2025-02-10 13:20,1.24107,TRAILED_SL,7.60,0.26,NY_OPEN,SELL,True,,True,1,False,0.00
GBPUSD,SELL,CHOCH,1.23965,1.23960,1.22207,0.920,2025-02-10 14:00,2025-02-10 14:40,1.23911,GIVEBACK_GUARD,7.65,15.45,NY_OPEN,SELL,True,,True,0,True,29.09
GBPUSD,BUY,LIQUIDITY_GRAB_CONTINUATION,1.23911,1.23914,1.24406,0.870,2025-02-10 14:40,2025-02-10 15:25,1.23914,TRAILED_SL,3.57,0.18,NY_OPEN,SELL,True,,True,1,True,0.00
GBPUSD,SELL,CHOCH,1.23937,1.23934,1.22613,0.820,2025-02-10 15:25,2025-02-10 15:50,1.23934,TRAILED_SL,2.73,0.05,LONDON_CLOSE,SELL,True,,True,1,True,0.00
GBPJPY,SELL,CHOCH,188.28000,188.25500,185.18179,1.000,2025-02-10 15:30,2025-02-10 15:45,188.25500,TRAILED_SL,2.50,0.27,LONDON_CLOSE,SELL,True,,False,1,True,1.27
GBPUSD,SELL,CHOCH,1.23905,1.23888,1.22501,0.820,2025-02-10 15:55,2025-02-10 17:30,1.23888,TRAILED_SL,1.70,0.03,LONDON_CLOSE,SELL,True,,True,1,False,0.00
GBPUSD,SELL,LH_LL_CONTINUATION,1.23622,1.23498,1.23484,0.900,2025-02-11 08:05,2025-02-11 09:10,1.23498,TRAILED_SL,8.00,0.98,LONDON_OPEN,SELL,True,,True,2,True,1.93
GBPUSD,SELL,CHOCH,1.23579,1.23655,1.22413,0.920,2025-02-11 12:35,2025-02-11 13:00,1.23655,SL_HIT,-7.60,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
USDJPY,BUY,HH_HL_CONTINUATION,152.43300,152.29300,152.79900,0.950,2025-02-11 16:20,2025-02-11 16:40,152.29300,SL_HIT,-14.00,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
USDJPY,BUY,HH_HL_CONTINUATION,152.29100,152.29555,152.48750,0.950,2025-02-11 16:55,2025-02-11 17:05,152.29555,TRAILED_SL,4.78,10.50,LONDON_CLOSE,NEUTRAL,True,,True,0,True,0.00
USDJPY,BUY,HH_HL_CONTINUATION,153.58600,153.58795,155.27350,0.850,2025-02-12 08:55,2025-02-12 09:20,153.58795,TRAILED_SL,2.05,0.05,LONDON_OPEN,BUY,True,,True,1,True,0.00
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,153.67900,153.50600,154.67259,0.950,2025-02-12 09:55,2025-02-12 10:55,153.50600,SL_HIT,-17.30,-0.44,LONDON_OPEN,BUY,True,,False,1,False,0.00
GBPUSD,BUY,CHOCH,1.24396,1.24497,1.25130,0.820,2025-02-12 12:05,2025-02-12 15:00,1.24497,TRAILED_SL,6.45,0.22,NY_OPEN,SELL,True,,True,2,True,0.00
USDJPY,BUY,HH_HL_CONTINUATION,153.61100,153.51800,153.89250,0.950,2025-02-12 13:05,2025-02-12 13:20,153.51800,SL_HIT,-9.30,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPUSD,BUY,CHOCH,1.24428,1.24102,1.25242,0.820,2025-02-12 15:05,2025-02-12 15:30,1.24102,SL_HIT,-32.57,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
USDJPY,BUY,CHOCH,154.30100,154.30565,157.35044,0.920,2025-02-12 15:30,2025-02-12 16:15,154.30565,TRAILED_SL,4.88,0.04,LONDON_CLOSE,BUY,True,,True,1,True,0.00
USDJPY,BUY,CHOCH,154.15500,154.40100,156.83944,0.920,2025-02-12 16:25,2025-02-12 17:40,154.40100,TRAILED_SL,24.60,0.23,LONDON_CLOSE,BUY,True,,True,1,False,0.00
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,154.11600,154.11720,154.90339,0.950,2025-02-13 09:10,2025-02-13 10:25,154.11720,TRAILED_SL,1.26,0.04,LONDON_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,SELL,FVG_CONTINUATION,1.25033,1.24719,1.24330,0.830,2025-02-13 13:05,2025-02-13 14:50,1.24719,TRAILED_SL,16.30,0.58,NY_OPEN,BUY,True,,True,3,True,1.53
GBPUSD,SELL,FVG_CONTINUATION,1.24824,1.25120,1.24085,0.830,2025-02-13 16:50,2025-02-13 17:15,1.25120,SL_HIT,-29.57,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,192.17500,192.15000,191.53150,0.750,2025-02-13 17:00,2025-02-13 17:15,192.15000,TRAILED_SL,2.50,0.33,LONDON_CLOSE,BUY,True,,False,1,True,3.53
GBPUSD,SELL,LH_LL_CONTINUATION,1.25579,1.25631,1.25490,0.850,2025-02-14 08:25,2025-02-14 09:05,1.25631,SL_HIT,-5.20,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPUSD,SELL,LIQUIDITY_GRAB_CONTINUATION,1.25711,1.25875,1.25302,0.870,2025-02-14 09:20,2025-02-14 10:30,1.25875,SL_HIT,-16.37,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPUSD,SELL,LH_LL_CONTINUATION,1.25846,1.25845,1.25757,0.750,2025-02-14 12:00,2025-02-14 12:10,1.25846,GIVEBACK_GUARD,1.36,10.00,NY_OPEN,BUY,True,,True,0,True,2.13
GBPUSD,BUY,HH_HL_CONTINUATION,1.25791,1.25795,1.26295,0.750,2025-02-14 14:00,2025-02-14 14:45,1.25795,TRAILED_SL,4.30,0.14,NY_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.25972,1.25923,1.26156,0.950,2025-02-17 07:00,2025-02-17 07:20,1.25923,SL_HIT,-4.90,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,190.92200,190.89700,188.36365,0.980,2025-02-17 07:00,2025-02-17 08:15,190.89700,TRAILED_SL,2.50,0.15,LONDON_OPEN,NEUTRAL,True,,True,1,True,0.00
GBPUSD,BUY,FVG_CONTINUATION,1.25875,1.25876,1.26534,0.930,2025-02-17 07:30,2025-02-17 09:20,1.25876,TRAILED_SL,1.00,0.04,LONDON_OPEN,BUY,True,,True,1,True,0.00
USDJPY,BUY,CHOCH,151.89800,151.84300,153.84089,1.000,2025-02-17 10:00,2025-02-17 10:20,151.84300,SL_HIT,-5.50,-0.71,LONDON_OPEN,SELL,True,,False,1,False,0.00
USDJPY,BUY,FVG_CONTINUATION,151.77900,151.63400,152.70755,0.930,2025-02-17 12:00,2025-02-17 13:25,151.63400,SL_HIT,-14.50,-0.39,NY_OPEN,SELL,True,,False,1,False,0.00
GBPUSD,BUY,CHOCH,1.26141,1.26143,1.27334,1.000,2025-02-18 09:00,2025-02-18 09:20,1.26143,TRAILED_SL,1.73,0.08,LONDON_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,BUY,CHOCH,1.26161,1.26071,1.27368,0.920,2025-02-18 09:35,2025-02-18 10:15,1.26071,SL_HIT,-9.00,-0.19,LONDON_OPEN,BUY,True,,False,1,False,0.00
GBPUSD,BUY,LIQUIDITY_GRAB_CONTINUATION,1.25952,1.25954,1.26362,0.970,2025-02-18 12:45,2025-02-18 14:15,1.25954,TRAILED_SL,1.94,0.12,NY_OPEN,BUY,True,,True,1,True,0.00
GBPJPY,SELL,CONTINUATION_OB,191.15900,191.04800,188.59923,1.000,2025-02-18 14:15,2025-02-18 15:15,191.04800,TRAILED_SL,15.15,15.78,NY_OPEN,NEUTRAL,True,,True,1,True,32.60
USDJPY,BUY,CHOCH,151.72300,151.68900,152.59389,0.820,2025-02-18 14:50,2025-02-18 15:35,151.68900,SL_HIT,-3.40,-0.10,NY_OPEN,SELL,True,,False,1,False,0.00
GBPUSD,BUY,CHOCH,1.26040,1.26092,1.27207,0.920,2025-02-18 16:15,2025-02-18 18:35,1.26092,TRAILED_SL,7.50,0.16,LONDON_CLOSE,BUY,True,,True,3,True,0.00
USDJPY,BUY,CHOCH,151.77000,151.66000,152.90265,0.920,2025-02-18 16:30,2025-02-18 17:15,151.66000,SL_HIT,-11.00,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
GBPUSD,SELL,CHOCH,1.25995,1.25863,1.24403,0.820,2025-02-19 12:05,2025-02-19 14:15,1.25863,TRAILED_SL,7.75,0.12,NY_OPEN,BUY,True,,True,2,False,0.00
USDJPY,SELL,LH_LL_CONTINUATION,151.81700,151.81275,151.67750,0.900,2025-02-19 12:20,2025-02-19 13:05,151.80500,GIVEBACK_GUARD,4.85,11.41,NY_OPEN,SELL,True,,True,0,True,20.00
USDJPY,BUY,CHOCH,151.84200,151.24690,153.32975,0.820,2025-02-19 14:30,2025-02-19 17:00,151.24690,SL_HIT,-59.51,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPUSD,SELL,CHOCH,1.25950,1.26130,1.25150,0.820,2025-02-20 09:45,2025-02-20 10:30,1.26130,SL_HIT,-18.00,-0.56,LONDON_OPEN,NEUTRAL,True,,False,1,False,0.00
GBPUSD,BUY,FVG_CONTINUATION,1.26031,1.26067,1.26758,0.830,2025-02-20 13:35,2025-02-20 15:05,1.26067,TRAILED_SL,3.60,0.12,NY_OPEN,NEUTRAL,True,,False,2,False,0.00
GBPJPY,BUY,CONTINUATION_OB,189.40900,189.23300,191.84784,1.000,2025-02-20 13:45,2025-02-20 14:00,189.23300,SL_HIT,-17.60,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,189.18000,189.20500,190.26983,0.950,2025-02-20 15:30,2025-02-20 16:30,189.20500,TRAILED_SL,2.50,0.09,LONDON_CLOSE,NEUTRAL,True,,True,1,True,0.00
GBPUSD,SELL,LIQUIDITY_GRAB_CONTINUATION,1.26197,1.26192,1.25576,1.000,2025-02-20 15:35,2025-02-20 16:25,1.26190,GIVEBACK_GUARD,5.55,10.67,LONDON_CLOSE,NEUTRAL,True,,True,0,True,17.12
USDJPY,BUY,HH_HL_CONTINUATION,150.34300,150.34435,151.92700,0.850,2025-02-21 07:00,2025-02-21 07:45,150.34435,TRAILED_SL,1.42,0.03,LONDON_OPEN,NEUTRAL,True,,True,1,True,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,190.40600,190.43100,192.40250,0.850,2025-02-21 07:15,2025-02-21 08:00,190.43100,TRAILED_SL,2.50,0.22,LONDON_OPEN,NEUTRAL,True,,False,1,True,1.32
USDJPY,BUY,HH_HL_CONTINUATION,150.35700,150.36900,151.94100,0.850,2025-02-21 07:45,2025-02-21 09:15,150.36900,TRAILED_SL,4.05,0.08,LONDON_OPEN,NEUTRAL,True,,True,2,True,0.00
GBPUSD,SELL,LIQUIDITY_GRAB_CONTINUATION,1.26725,1.26716,1.26253,0.870,2025-02-21 09:05,2025-02-21 10:35,1.26687,GIVEBACK_GUARD,11.34,12.01,LONDON_OPEN,BUY,True,,True,0,True,16.74
USDJPY,BUY,HH_HL_CONTINUATION,150.50300,150.43200,152.08700,0.850,2025-02-21 09:25,2025-02-21 10:20,150.43200,SL_HIT,-7.10,-0.14,LONDON_OPEN,SELL,True,,False,1,False,0.00
USDJPY,SELL,LH_LL_CONTINUATION,150.45200,150.29945,150.28250,0.850,2025-02-21 12:15,2025-02-21 13:25,150.29945,TRAILED_SL,12.48,25.73,NY_OPEN,SELL,True,,True,1,True,37.32
GBPJPY,SELL,CHOCH,190.23100,190.20600,187.49879,0.920,2025-02-21 12:30,2025-02-21 14:30,190.18500,GIVEBACK_GUARD,3.55,0.17,NY_OPEN,SELL,True,,True,1,True,1.33
USDJPY,SELL,LH_LL_CONTINUATION,150.36800,150.41600,150.25300,0.850,2025-02-21 14:20,2025-02-21 14:40,150.41600,SL_HIT,-4.80,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
USDJPY,SELL,LH_LL_CONTINUATION,150.45300,150.44935,150.32700,0.850,2025-02-21 15:05,2025-02-21 15:25,150.32700,TP_HIT,9.95,27.26,LONDON_CLOSE,SELL,True,,True,0,True,29.32
GBPUSD,BUY,CHOCH,1.26567,1.26392,1.27699,0.920,2025-02-21 16:25,2025-02-21 17:20,1.26392,SL_HIT,-17.50,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.26751,1.26725,1.27242,0.850,2025-02-24 07:10,2025-02-24 08:00,1.26725,SL_HIT,-2.60,-0.35,LONDON_OPEN,BUY,True,,False,1,False,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.26707,1.26663,1.27198,0.750,2025-02-24 08:00,2025-02-24 08:25,1.26663,SL_HIT,-4.40,-0.17,LONDON_OPEN,BUY,True,,False,1,False,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.26620,1.26623,1.27111,0.750,2025-02-24 08:40,2025-02-24 09:10,1.26623,TRAILED_SL,2.94,0.18,LONDON_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.26619,1.26454,1.27110,0.750,2025-02-24 09:10,2025-02-24 09:35,1.26454,SL_HIT,-16.54,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPUSD,SELL,CHOCH,1.26408,1.26405,1.24528,0.820,2025-02-24 09:40,2025-02-24 10:45,1.26405,TRAILED_SL,3.36,0.04,LONDON_OPEN,BUY,True,,True,1,True,0.00
GBPJPY,SELL,CONTINUATION_OB,189.26000,189.25240,187.92304,1.000,2025-02-24 13:45,2025-02-24 14:15,189.25240,TRAILED_SL,7.98,10.50,NY_OPEN,SELL,True,,True,0,True,0.00
USDJPY,SELL,CHOCH,149.47100,149.31800,147.71664,0.920,2025-02-24 16:35,2025-02-24 17:50,149.31800,TRAILED_SL,12.20,0.17,LONDON_CLOSE,SELL,True,,True,2,False,0.00
USDJPY,SELL,CHOCH,149.56300,149.56100,147.17550,1.000,2025-02-25 07:15,2025-02-25 07:25,149.56100,TRAILED_SL,2.10,10.50,LONDON_OPEN,SELL,True,,True,0,True,0.00
USDJPY,SELL,CHOCH,149.71200,149.70875,147.49050,0.920,2025-02-25 07:50,2025-02-25 08:20,149.70875,TRAILED_SL,3.41,0.04,LONDON_OPEN,SELL,True,,True,1,True,0.00
GBPJPY,BUY,CHOCH,189.26800,189.08100,191.29967,0.920,2025-02-25 08:15,2025-02-25 09:00,189.08100,SL_HIT,-18.70,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
USDJPY,SELL,CHOCH,149.58500,149.58360,147.04600,0.920,2025-02-25 09:10,2025-02-25 11:20,149.58360,TRAILED_SL,1.47,0.01,LONDON_OPEN,SELL,True,,True,1,True,0.00
GBPUSD,SELL,CHOCH,1.26201,1.26197,1.24856,0.920,2025-02-25 09:45,2025-02-25 10:05,1.26197,TRAILED_SL,4.62,10.50,LONDON_OPEN,NEUTRAL,True,,True,0,True,0.00
USDJPY,SELL,CONTINUATION_OB,149.78700,149.78455,148.82816,0.990,2025-02-25 12:05,2025-02-25 12:35,149.78455,TRAILED_SL,2.57,0.08,NY_OPEN,SELL,True,,True,1,True,0.00
GBPJPY,SELL,CONTINUATION_OB,188.98300,189.12200,186.91724,1.000,2025-02-25 12:15,2025-02-25 12:30,189.12200,SL_HIT,-13.90,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
USDJPY,SELL,CONTINUATION_OB,149.78700,148.92404,148.82816,0.990,2025-02-25 12:35,2025-02-25 17:15,148.92404,TRAILED_SL,45.05,1.41,NY_OPEN,SELL,True,,True,4,True,3.19
GBPJPY,SELL,LH_LL_CONTINUATION,189.55000,189.52500,188.54650,0.750,2025-02-25 13:45,2025-02-25 14:00,189.52500,TRAILED_SL,2.50,0.21,NY_OPEN,NEUTRAL,True,,False,1,True,2.04
GBPUSD,BUY,HH_HL_CONTINUATION,1.26631,1.26631,1.27350,0.750,2025-02-25 16:40,2025-02-25 17:45,1.26631,TRAILED_SL,0.42,0.01,LONDON_CLOSE,BUY,True,,True,1,True,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,188.90200,188.80962,189.14350,0.750,2025-02-25 16:45,2025-02-25 17:00,188.80962,SL_HIT,-9.24,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
USDJPY,SELL,FVG_CONTINUATION,149.51800,149.57600,148.27943,0.930,2025-02-26 12:55,2025-02-26 13:40,149.57600,SL_HIT,-5.80,-0.12,NY_OPEN,NEUTRAL,True,,False,1,False,0.00
USDJPY,SELL,FVG_CONTINUATION,149.57600,149.57490,148.48243,0.930,2025-02-26 13:40,2025-02-26 14:10,149.57490,TRAILED_SL,1.16,0.03,NY_OPEN,NEUTRAL,True,,True,1,True,0.00
USDJPY,SELL,FVG_CONTINUATION,149.57600,149.57470,148.48243,0.930,2025-02-26 14:10,2025-02-26 14:55,149.57470,TRAILED_SL,1.36,0.03,NY_OPEN,NEUTRAL,True,,True,1,True,0.00
USDJPY,SELL,FVG_CONTINUATION,149.61300,149.48600,148.61193,0.930,2025-02-26 14:55,2025-02-26 15:35,149.48600,TRAILED_SL,12.70,0.32,NY_OPEN,NEUTRAL,True,,True,1,False,0.00
USDJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,149.53400,149.52412,149.04005,0.990,2025-02-26 15:35,2025-02-26 16:45,149.67600,GIVEBACK_GUARD,2.78,2.81,LONDON_CLOSE,NEUTRAL,True,,True,0,True,7.19
USDJPY,SELL,LH_LL_CONTINUATION,149.27700,149.33500,149.13450,0.950,2025-02-27 07:40,2025-02-27 07:45,149.33500,SL_HIT,-5.80,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
USDJPY,SELL,LIQUIDITY_GRAB_CONTINUATION,149.31400,149.31000,148.66794,0.970,2025-02-27 08:30,2025-02-27 09:25,149.31000,TRAILED_SL,0.40,0.02,LONDON_OPEN,NEUTRAL,True,,False,1,False,0.00
GBPUSD,BUY,CHOCH,1.26663,1.26668,1.27703,0.920,2025-02-27 09:45,2025-02-27 12:45,1.26668,TRAILED_SL,2.10,0.05,LONDON_OPEN,NEUTRAL,True,,True,2,True,0.00
GBPUSD,BUY,FVG_CONTINUATION,1.26742,1.26743,1.27403,0.930,2025-02-27 13:20,2025-02-27 14:25,1.26743,TRAILED_SL,1.52,0.06,NY_OPEN,NEUTRAL,True,,True,1,True,0.00
GBPUSD,BUY,HH_HL_CONTINUATION,1.26815,1.26718,1.26979,0.950,2025-02-27 14:30,2025-02-27 14:50,1.26718,SL_HIT,-9.70,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
USDJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,149.80700,149.81015,151.55015,0.850,2025-02-27 15:40,2025-02-27 18:40,149.81015,TRAILED_SL,3.31,0.05,LONDON_CLOSE,NEUTRAL,True,,True,2,True,0.00
USDJPY,BUY,CONTINUATION_OB,150.28600,150.28870,152.21765,0.980,2025-02-28 12:00,2025-02-28 12:50,150.28870,TRAILED_SL,2.84,0.04,NY_OPEN,BUY,True,,True,1,True,0.00
GBPUSD,BUY,CHOCH,1.25938,1.25939,1.27092,0.820,2025-02-28 12:00,2025-02-28 12:55,1.25939,TRAILED_SL,0.68,0.01,NY_OPEN,NEUTRAL,True,,True,2,True,0.00
USDJPY,BUY,CONTINUATION_OB,150.31700,150.64200,152.57365,1.000,2025-02-28 12:50,2025-02-28 15:55,150.64200,TRAILED_SL,21.45,41.25,NY_OPEN,BUY,True,,True,1,True,115.77
GBPUSD,BUY,CHOCH,1.25930,1.26008,1.27064,0.820,2025-02-28 12:55,2025-02-28 16:40,1.26008,TRAILED_SL,7.20,0.16,NY_OPEN,NEUTRAL,True,,True,5,True,0.00
USDJPY,BUY,CONTINUATION_OB,150.64800,150.65165,152.34829,0.980,2025-02-28 15:55,2025-02-28 16:25,150.65165,TRAILED_SL,3.83,0.07,LONDON_CLOSE,BUY,True,,True,1,True,0.00
USDJPY,BUY,CONTINUATION_OB,150.56500,150.63500,152.01629,0.990,2025-02-28 16:25,2025-02-28 17:40,150.63500,TRAILED_SL,7.00,0.14,LONDON_CLOSE,BUY,True,,False,2,False,0.00
GBPJPY,BUY,CONTINUATION_OB,191.70000,191.51200,193.48193,1.000,2025-03-05 13:00,2025-03-05 13:45,191.51200,SL_HIT,-18.80,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,FVG_CONTINUATION,192.11400,191.97600,193.31160,1.000,2025-03-06 08:15,2025-03-06 08:30,191.97600,SL_HIT,-13.80,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,189.89300,190.10500,188.40350,0.950,2025-03-10 13:30,2025-03-10 13:45,190.10500,SL_HIT,-21.20,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,191.37000,191.60000,189.29293,0.980,2025-03-13 09:30,2025-03-13 10:15,191.60000,SL_HIT,-23.00,-1.00,LONDON_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,191.69800,191.42200,193.71645,0.980,2025-03-13 15:30,2025-03-13 17:00,191.42200,SL_HIT,-27.60,-1.00,LONDON_CLOSE,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,194.40100,194.24300,195.80992,1.000,2025-03-18 12:45,2025-03-18 13:15,194.24300,SL_HIT,-15.80,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,193.63200,193.65700,194.12400,0.850,2025-03-19 09:45,2025-03-19 10:00,193.65700,TRAILED_SL,2.50,0.76,LONDON_OPEN,BUY,True,,False,1,True,4.22
GBPJPY,SELL,CONTINUATION_OB,192.46900,192.44400,190.07271,1.000,2025-03-21 17:00,2025-03-21 17:30,192.44400,TRAILED_SL,2.50,0.15,LONDON_CLOSE,SELL,True,,False,1,True,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,193.92200,193.92608,193.56500,0.850,2025-03-24 09:00,2025-03-24 09:15,193.92608,SL_HIT,-0.41,-1.00,LONDON_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,SELL,LH_LL_CONTINUATION,194.32800,194.37598,194.10900,0.850,2025-03-24 16:00,2025-03-24 16:15,194.37598,SL_HIT,-4.80,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_GRAB_CONTINUATION,194.38600,194.10370,195.09175,0.870,2025-03-25 14:15,2025-03-25 15:15,194.10370,SL_HIT,-28.23,-1.00,NY_OPEN,BUY,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,193.47100,193.41300,196.31745,0.980,2025-03-31 16:00,2025-03-31 16:15,193.41300,SL_HIT,-5.80,-1.00,LONDON_CLOSE,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,CONTINUATION_OB,193.07800,192.82400,195.71251,0.980,2025-04-03 13:00,2025-04-03 14:00,192.82400,SL_HIT,-25.40,-1.00,NY_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,190.74900,190.67289,190.94700,0.750,2025-04-04 07:30,2025-04-04 07:45,190.67289,SL_HIT,-7.61,-1.00,LONDON_OPEN,SELL,True,,False,0,False,0.00
GBPJPY,SELL,CONTINUATION_OB,188.36400,188.33900,186.40717,0.980,2025-04-07 08:45,2025-04-07 10:45,187.97500,GIVEBACK_GUARD,20.70,1.02,LONDON_OPEN,SELL,True,,True,1,True,5.54
GBPJPY,SELL,CONTINUATION_OB,187.57300,187.84300,184.96260,1.000,2025-04-08 15:45,2025-04-08 16:15,187.84300,SL_HIT,-27.00,-1.00,LONDON_CLOSE,SELL,True,,False,0,False,0.00
GBPJPY,BUY,LIQUIDITY_SWEEP_REVERSAL,188.05300,187.76800,189.06009,1.000,2025-04-10 14:30,2025-04-10 15:15,187.76800,SL_HIT,-28.50,-1.00,NY_OPEN,NEUTRAL,True,,False,0,False,0.00
GBPJPY,BUY,HH_HL_CONTINUATION,188.53600,188.56100,190.02550,0.850,2025-04-14 12:45,2025-04-14 15:00,188.67200,GIVEBACK_GUARD,8.05,0.33,NY_OPEN,BUY,True,,True,1,True,1.48
